label	content
1	171:《和我一起[飞翔]》专辑终于圆了这个梦，因为该专辑不仅对歌的诠释很动人，而且在创作、编曲、制作上都可...
1	172:张咪在北京举行的《和我一起[飞翔]》首发式上说，我是一个不善言辞的人，“唱得比说得好听”。
0	173:...，与其他处不同的是，此处每逢春夏之时，便有无数石燕结伴飞来，栖身于悬崖壁缝之间，[飞翔]于山野丛林之上，人称石燕崖。
1	174:...。无论你飞向何方，我都相信，你会回来，等你飞在东京的上空。我不相信你这次是不归的[飞翔]，阿慈，不要飞走，日本的天空等着你——”
1	175:有五千年的文明，有一年９万的出书品种，这是两支翅膀，它为中国出版业带来一种[飞翔]的渴望。
1	176:...短短几年间，这里的龙未舞，凤先飞，医药保健品生产和医疗保健技术犹如金凤展翅，凌空[飞翔]。
1	177:...中医研究所等一大批中医药学科研究机构，是现代科学给这里的中医药传统技术插上了腾空[飞翔]的翅膀。
1	178:为了亚运会，为了再圆冠军梦，她听从祖国的召唤，毅然北上京城，重新展开[飞翔]的翅膀。
0	179:上面有一群成双成对的蜜蜂，结伴欢快地自由[飞翔]；而那些没有伴侣的蜜蜂却愁眉苦脸地困在下面，一副无可奈何的窘状。
0	180:...的人，让他们在游累时也能在水面上躺一躺，观看旭日冉升，彩云变换，或残月挂空，鸟群[飞翔]，达到‘天人合一’美妙境界。
0	181:最后必须能破茧而出，成为在空中自由[飞翔]的“花蝴蝶”。
1	182:...业的生产经营增添了一副能挑千斤重的臂膀，用活一批人就等于为企业明日的腾飞插上了能[飞翔]万里的金翅膀。
0	183:...００公里，已建成可停３０架直升机的九洲机场和设施先进的九洲港，每天有数１０班高速[飞翔]船直达香港、深圳等地。
0	184:最后必须能破茧而出，成为在空中自由[飞翔]的“花蝴蝶”。
1	185:...的立项，黄骅电厂的兴建，为黄骅带来千载难逢的发展机遇，也为决策者们的外向思维插上[飞翔]的翅膀，一个崭新的让“外”字升位的经济发展战略思想于１９９３年出台。
0	186:撑起[飞翔]的翅膀
0	187:撑起[飞翔]的翅膀
1	188:他用自己的聪明智慧为常熟支行撑起了[飞翔]的翅膀。
1	189:其形犹如一只展翅[飞翔]的大鹏鸟。
1	190:在学校里，老师曾教导陈致远：“人不能因为第一次[飞翔]到了乌云风暴，从此就怀疑没有蓝天彩霞；人也不应该用海市蜃楼里的绿洲，去履行现实的沙...
1	191:它们不说“黄道吉日”，而是[飞翔]着天使的翅膀高呼“Ｇｏｏｄ  Ｌｕｃｋ（好运）！”
1	192:只有运用想象，才能直上蓝天，开阔起来，[飞翔]起来，丰富作品的思想内容，增强作品感人力量。
0	193:对此，省高等商业专科学校副教授宋[飞翔]认为，作为封闭运行的市场体系，要求服务作为生产在销售中的延伸，把因质量问题而带给消...
1	194:而草书的“龙”则“可塑性强、可变性大”，闪转腾挪、“[飞翔]”、“潜伏”、笔型多寡都随心所欲，可即兴发挥，既富于诗意，又有纵横驰骋的广阔余地。
0	195:...离四川省万县市南方１０公里的龙宝镇玉锣村工地，锣鼓喧天，彩旗飘扬，机器轰鸣，祥鸽[飞翔]。
0	196:...图五），面值０·１０元，是当时国内航空信邮资，图案为一架中国民航的三叉戟飞机正在[飞翔]，在完成客运任务同时完成邮运任务。
0	197:蔚蓝的大海、[飞翔]的海鸥、郁郁葱葱的椰林，就仿佛走进了自己熟悉的梦境；比这些更吸引她的是特区特有的勃...
1	198:“伟大的母亲———党和人民给了我一双翅膀，我没有理由停止[飞翔]。”
1	199:文学与绘画是纪伯伦艺术生命[飞翔]的双翼。
0	200:[飞翔]时好似利箭拖着朵朵白云，修丽刚劲；降落时又像白衣仙女披纱带雪，飘然而至。
0	201:在她的下方，绘有“联合国妇女十年”的标志；一只白色的鸽子振翅[飞翔]，象征着和平与发展，两只平行的白翎喻意着平等。
1	202:[飞翔]吧，飞向那碧蓝的星空，给世界以微笑，给人民以欢乐！
0	203:学会[飞翔]或者伫立，
0	204:那是怎样的一种美丽呵，让人想不出在这方天地间会有这么多叫做蝶的[飞翔]物，这么多蝶有多少种颜色呵，那些纷扬的斑斓的色彩，就像梦一样抑扬在你的头顶和四周，...
0	205:...、幽、奥为一体，晴可观云雾飘渺，雨可见斑斓阳光；步入库区，水面波平如镜，水鸟展翅[飞翔]。
1	206:小时候，常常出现在梦里，是一个可以随心所欲到处[飞翔]的自己，虽然飞得不高，然而却能飞很远。
1	207:昨天的梦想已成事实，新的梦想又在展翅[飞翔]。
1	208:河南新乡市审计局周士君：童年的天空是蔚蓝而诱人的，在这块明丽的蓝天自由自在地[飞翔]，是每个孩子的天性。
0	209:待人礼貌古风扬，全球航班任[飞翔]。
0	210:（刘福庭  王[飞翔]）
1	211:散文诗题材的广阔性，证实了散文诗穿透时空的[飞翔]力。
0	212:...鹤类，兴许是生活的陶冶，使它们对微寒的气候已不那么惧怕或者是路途的遥远，需要长途[飞翔]，因此，它们总是姗姗来迟，到每年的十二月才能飞到这里与朋友相会。
1	213:这座面积３０万平方米的建筑物，其外形犹如一只展翅[飞翔]的鸟，“鸟”翅两端的跨度达１６６０米。
0	214:你的足迹是海燕[飞翔]的历史
1	215:自来水流淌着小村的喜悦，篮球场荡漾着小村的欢笑，科技种田给小村托起[飞翔]的翅膀    小村的房子一边矮一边高，小村的故事一半旧一半新。
0	216:尽快改善环境，创造条件，才能给白沟插上[飞翔]的翅膀。
0	217:会徽为乒乓球拍，拍右上方一鸽子展翅[飞翔]，金黄乒乓球居于中心，体现了和平、友谊、繁荣、发展的精神。
0	218:...６时３０分，中国东方航空公司的一架大型ＭＤ—１１喷气客机载着２６５名乘客正平稳地[飞翔]在北太平洋上空，前往目的地美国洛杉矶市。
1	219:却在插翅[飞翔]。
1	220:加热熔化的钢卷在这里顺着轧线道[飞翔]，经过巨型的五机架轧制，成了极薄的钢皮，经过镀锌机，经过涂色机，就成了宝钢的成品。
1	221:你不要以为可望而不可即，自从创造了深圳速度，一切设想都插上翅膀，急速[飞翔]。
1	222:在方维刚的办公室里，有一幅他自己书写的条幅：“当你意识到应当[飞翔]的时候，就决不应该爬行”。
0	223:她说她喜欢自由歌唱自由[飞翔]的鸟儿，它们给她带来祥和动人的大自然的气氛，带来了关于往事的记忆。
1	224:让人情思[飞翔]、热血奔涌……
0	225:患糖尿病的９岁小女孩薛融幻想像当过飞机驾驶员的父亲那样在蓝天[飞翔]。
1	226:他展开想象的翅膀，沿着“逻辑思维”的线路，艰难地[飞翔]：用户既是上帝，就得紧紧围绕它组织生产。
0	227:不一会，绿海上便出现了点点白斑，有的鹭鸟则在绿海的上空[飞翔]盘旋。
1	228:...事里有悲亦有喜，篇篇章章都从那龙说起。好运北京，希望与你同在，好运北京，展开双翼[飞翔]云霄，勇敢地搏击飞到长空里。”
0	229:...毛主席竟连续第三次再去长江畅游，到了江边，见长天晴空万里，微风吹来几朵白云，江面[飞翔]着点点白鹭，好像都是赶着来观赏毛主席游江的情趣，只有长江仍在奔腾咆哮。
0	230:●乐海泛舟[飞翔]吧，白鸽———中国国际合唱节小记    陈立群    装点北京春天的，是彩霞般的鲜...
0	231:...中国西南航空公司，其标志为一只大鹏鸟；    ⑥中国北方航空公司，其标志既像一只[飞翔]的鹰，又似连绵不断的长白山；    ⑦中国东方航空公司，标志是一只[飞翔]的燕子；    ⑧中国南方航空公司，标志是一朵红色木棉花图案。
1	232:...开放；划破云霞、横架江上的揽机索道上满装混凝土的吊包来往穿梭，就像一只只雄鹰展翅[飞翔]……
0	233:...禁止放鞭炮的通告今天开始生效，所以街上显得很干净，翠湖淡蓝色的湖面上成百上千自由[飞翔]的红嘴白鸥也显得特别高兴。
0	234:...一只濒临死亡的小鸟，越过了大雪纷飞的严冬，栖落在你这株老树的枝桠上，并且开始做起[飞翔]和唱歌的春梦……
0	235:愿更多的小鸟，穿过风雨童年，栖落到你温暖的怀抱里，做一个小小的梦，做一个[飞翔]和唱歌的梦……
0	236:他设计的标志整体构图为心的造型，图案中央既是一只手，又是一只[飞翔]的和平鸽，寓意中国青年志愿者向社会上所有需要帮助的人们伸出友爱之手，奉献一片爱心，...
1	237:中国的１９９４年，鼓此两翼，乘风[飞翔]，必将赢得海内外华人的同声喝彩。
0	238:...水平降低４０％，老鼠的生命即可延长大约３０％；而一只关在小瓶子里的苍蝇比它的自由[飞翔]的同类甚至可多活２倍半的时间。
0	239:...上，突然间，发现成百上千的燕子，在秧田上空聚集，黑压压的一片，或盘旋再三，或来回[飞翔]，或横空刺去，或俯冲而来。
0	240:...，那儿的鹰总爱在开满五颜六色花儿的上空盘旋，那儿的百灵鸟总爱擦着草皮儿扑噜噜一边[飞翔]一边歌唱……
1	241:科技是第一生产力，让孩子们展开科学的幻想翅膀，奋力[飞翔]，对于培养一代新人，大有好处。
0	242:一行白鹭从绿色深处飞出，悠悠然环着佛塔[飞翔]。
1	243:所有的创造都需要[飞翔]的想象力去开路，每一次梦想成真都是脚踏实地与完美追求必然的结局。
1	244:是死死“抱”住不放，把小鹰活活变成小鸡，还是松开双手，让雏鹰展翅[飞翔]，每一位中国的爸爸妈妈都要做出选择。
0	245:...的标志），衔着写有“’９５·ＢＥＩＪＩＮＧ”字样的“Ｃ”字型桔黄色飘带，正在向前[飞翔]。
1	246:谈完生意，医生让他趴下，为他检查，让他做下“燕子[飞翔]”的动作，他做了几次都飞不起来，额角出满了汗珠。
1	247:...公司的员工在用担忧的眼神看着他的时候，他忍着剧烈的疼痛，咬紧牙，完成了一个“燕子[飞翔]”的动作，他勉强嘿嘿地笑了笑，幽默地和在场的人开着玩笑：“瞧，我这只老燕子不又飞起...
1	248:...村，面对禾苗的处所，随雨而笑的飞鸟，它们早在春天的心胸间洞壁筑巢，它们无所不在的[飞翔]，和着《歌唱祖国》的强音，表达出一个早晨的欢乐光华。
1	249:心灵的[飞翔]
1	250:峭岩又说：“诗是我心灵的[飞翔]。”
0	251:无数只美丽的鸟，也在茶山周围停落着，[飞翔]着，觅食、歌唱、舞蹈。
0	252:两岸千姿百态的野生物神秘的对空中[飞翔]的鸟呢喃。
1	253:...大学化学系教授唐有祺说，当代大学生年龄都在２０岁左右，２１世纪正待他们长硬翅膀去[飞翔]。
0	254:以蔚蓝色的地球为背景，一羽洁白的和平鸽，嘴含橄榄枝振翅[飞翔]。
1	255:他像一只幸福的人参鸟，喜欢默默地在天空里[飞翔]。
1	256:比太阳还大的月亮；比大海还湛蓝的夜空；天高云远，那变幻的山体，[飞翔]的灵思，纵横的意境，真是意趣天成，显示出强烈的艺术魅力和独特的艺术视角。
0	257:白鹭、灰鹤在林中栖息[飞翔]，杜鹃、画眉唱着清脆甜美的歌。
0	258:主图为一只展翅[飞翔]的鸿雁。
1	259:我只有轻轻托起一对小小翅膀、让她[飞翔]的责任，我只能领着这一大群[飞翔]的鸟儿跃向蓝天。
0	260:湖面上，水澄波静，白色的水鸟在自由地[飞翔]。
0	261:从洞口往外望，蓝色的大海汹涌着、澎湃着，白色的海鸥[飞翔]着、歌唱着，一缕阳光从洞口斜射进来。
1	262:...迪了我们的爱心。其实，我们又何尝不是那只小燕子呢？我们渴望拥有一方蓝天，渴望自由[飞翔]不受到伤害。远去的小燕子哟，你此刻在哪里？听得见我真诚的忏悔和期望吗？我们何时再相...
1	263:向着光明[飞翔]。
1	264:在苦难的土地上[飞翔]
0	265:[飞翔]了几十年
1	266:...在机器旁挥手挑旺改革的圣火话语擦亮信念的柱石长征火箭捆绑上强国之梦划破霪雨和阴霾[飞翔]于宇宙高耸的额角昂起头颅，挺直脊梁坦然地与万国握手碰杯世界刮目相看：走上成熟与繁荣...
0	267:你说，许多鸟幼稚得还不懂得容忍，只顾苛求完美，而在途中折羽丧失[飞翔]，天空也就在香消玉殒中低暗下来。
1	268:和我一起[飞翔]
1	269:江苏音像出版社出版了这盘名为《和我一起[飞翔]》的音带作品。
1	270:...他漫游祖国的山山水水，而钱梁荣的《鸟》邮集，更寄托着他渴望像飞鸟一样，在蓝天自由[飞翔]的心声。
